,t,Y,C
0,0.0,-69.03076171875,0.0
1,5e-05,-69.03076171875,0.0
2,0.0001,-68.939208984375,0.0
3,0.00015000000000000001,-69.000244140625,0.0
4,0.0002,-68.9697265625,0.0
5,0.00025,-69.03076171875,0.0
6,0.00030000000000000003,-69.03076171875,0.0
7,0.00035,-69.03076171875,0.0
8,0.0004,-68.939208984375,0.0
9,0.00045000000000000004,-68.90869140625,0.0
10,0.0005,-68.939208984375,0.0
11,0.00055,-69.000244140625,0.0
12,0.0006000000000000001,-69.03076171875,0.0
13,0.0006500000000000001,-68.9697265625,0.0
14,0.0007,-68.939208984375,0.0
15,0.00075,-68.9697265625,0.0
16,0.0008,-68.9697265625,0.0
17,0.0008500000000000001,-69.03076171875,0.0
18,0.0009000000000000001,-69.03076171875,0.0
19,0.00095,-69.03076171875,0.0
20,0.001,-69.03076171875,0.0
21,0.0010500000000000002,-69.03076171875,0.0
22,0.0011,-69.000244140625,0.0
23,0.00115,-69.000244140625,0.0
24,0.0012000000000000001,-69.03076171875,0.0
25,0.00125,-69.061279296875,0.0
26,0.0013000000000000002,-69.091796875,0.0
27,0.00135,-69.091796875,0.0
28,0.0014,-69.122314453125,0.0
29,0.0014500000000000001,-69.000244140625,0.0
30,0.0015,-69.000244140625,0.0
31,0.0015500000000000002,-68.9697265625,0.0
32,0.0016,-68.9697265625,0.0
33,0.00165,-69.03076171875,0.0
34,0.0017000000000000001,-69.03076171875,0.0
35,0.00175,-69.03076171875,0.0
36,0.0018000000000000002,-69.03076171875,0.0
37,0.00185,-69.03076171875,0.0
38,0.0019,-69.122314453125,0.0
39,0.0019500000000000001,-69.061279296875,0.0
40,0.002,-69.03076171875,0.0
41,0.00205,-69.061279296875,0.0
42,0.0021000000000000003,-69.061279296875,0.0
43,0.00215,-69.03076171875,0.0
